# c0-circularity,c0-dist_max,c0-dist_min,c0-dist_ratio,c0-irregularity,c0-irregularity2,c0-n2_avg,c0-n2_stddev,c0-n2_wavg,c0-n2_wdist,c0-n2_wiavg,c0-n_avg,c0-n_stddev,c0-n_wavg,c0-n_wdist,c0-n_wiavg,c0-perimeter,c0-roisize
1.300529360771179199e+00,2.022374916076660156e+01,1.204159450531005859e+01,5.954185128211975098e-01,2.309271246194839478e-01,1.330778095871210098e-02,1.784040260314941406e+01,5.268031120300292969e+00,2.646098144531250000e+03,1.519263458251953125e+02,3.455055058002471924e-01,8.619531250000000000e+01,3.535276031494140625e+01,1.266360742187500000e+04,1.519263458251953125e+02,1.656210780143737793e+00,1.380000000000000000e+02,8.960000000000000000e+02
1.722634434700012207e+00,1.341640758514404297e+01,3.605551242828369141e+00,2.687419354915618896e-01,4.835376143455505371e-01,8.935941383242607117e-03,8.982078552246093750e+00,2.766000032424926758e+00,4.777132568359375000e+02,5.281720352172851562e+01,3.817294538021087646e-01,9.555914306640625000e+01,4.401261901855468750e+01,5.101050292968750000e+03,5.281720352172851562e+01,3.736372709274291992e+00,1.020000000000000000e+02,2.790000000000000000e+02
1.295752763748168945e+00,1.920937347412109375e+01,1.004987525939941406e+01,5.231756567955017090e-01,2.383505254983901978e-01,1.426188182085752487e-02,4.984394454956054688e+01,1.388855171203613281e+01,6.600952636718750000e+03,1.418377075195312500e+02,1.204669713973999023e+00,1.287590484619140625e+02,5.133741760253906250e+01,1.653051953125000000e+04,1.418377075195312500e+02,3.257973670959472656e+00,1.300000000000000000e+02,8.010000000000000000e+02
1.406295061111450195e+00,1.860107612609863281e+01,9.219544410705566406e+00,4.956457912921905518e-01,3.334213793277740479e-01,3.265599161386489868e-02,2.395531654357910156e+01,8.479978561401367188e+00,2.413223388671875000e+03,1.149815063476562500e+02,7.574860453605651855e-01,1.005485382080078125e+02,5.024671554565429688e+01,9.540240234375000000e+03,1.149815063476562500e+02,3.429828405380249023e+00,1.270000000000000000e+02,6.490000000000000000e+02
1.339643955230712891e+00,2.376972770690917969e+01,1.303840446472167969e+01,5.485298037528991699e-01,2.882026135921478271e-01,1.028937008231878281e-02,2.047725296020507812e+01,5.996700763702392578e+00,3.683570068359375000e+03,1.915459442138671875e+02,3.561754226684570312e-01,1.088429946899414062e+02,4.495412826538085938e+01,1.906013476562500000e+04,1.915459442138671875e+02,1.937338590621948242e+00,1.590000000000000000e+02,1.121000000000000000e+03
2.074226379394531250e+00,1.526433753967285156e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.503137350082397461e-01,1.233094185590744019e-02,9.449827194213867188e+00,2.771082401275634766e+00,6.741695556640625000e+02,7.639446258544921875e+01,4.076399803161621094e-01,1.175467147827148438e+02,5.050500488281250000e+01,8.108872070312500000e+03,7.639446258544921875e+01,5.146172523498535156e+00,1.250000000000000000e+02,2.890000000000000000e+02
1.376622557640075684e+00,1.581138801574707031e+01,1.077032947540283203e+01,6.811754703521728516e-01,1.609982401132583618e-01,8.769530802965164185e-03,2.039679908752441406e+01,6.841332912445068359e+00,1.881680053710937500e+03,1.029104003906250000e+02,6.098054647445678711e-01,9.820639801025390625e+01,4.362593078613281250e+01,8.719814453125000000e+03,1.029104003906250000e+02,3.042328119277954102e+00,1.220000000000000000e+02,6.250000000000000000e+02
2.344016313552856445e+00,2.121320343017578125e+01,3.000000000000000000e+00,1.414213627576828003e-01,1.042898178100585938e+00,1.748107075691223145e-01,9.593837738037109375e+00,3.411854028701782227e+00,1.167871093750000000e+03,1.235854339599609375e+02,3.685804903507232666e-01,1.076806716918945312e+02,4.834327316284179688e+01,1.305515429687500000e+04,1.235854339599609375e+02,4.178128242492675781e+00,1.570000000000000000e+02,3.570000000000000000e+02
1.637132287025451660e+00,1.500000000000000000e+01,5.000000000000000000e+00,3.333333432674407959e-01,6.171672940254211426e-01,5.317527055740356445e-02,1.171477699279785156e+01,3.760652303695678711e+00,6.601374511718750000e+02,6.054295349121093750e+01,6.423796415328979492e-01,1.035807571411132812e+02,5.045075607299804688e+01,5.612226562500000000e+03,6.054295349121093750e+01,6.062768936157226562e+00,9.900000000000000000e+01,2.910000000000000000e+02
1.306285858154296875e+00,2.184033012390136719e+01,1.303840446472167969e+01,5.969875454902648926e-01,1.940788328647613525e-01,9.579288773238658905e-03,2.447830009460449219e+01,1.028648376464843750e+01,4.442801269531250000e+03,1.878146514892578125e+02,4.867356121540069580e-01,9.444755554199218750e+01,4.519387435913085938e+01,1.705973632812500000e+04,1.878146514892578125e+02,1.921623945236206055e+00,1.540000000000000000e+02,1.106000000000000000e+03
1.331448793411254883e+00,1.236931705474853516e+01,6.082762718200683594e+00,4.917621910572052002e-01,2.581203281879425049e-01,1.361627690494060516e-02,1.278313255310058594e+01,4.828285694122314453e+00,6.400873413085937500e+02,5.766566085815429688e+01,6.629980802536010742e-01,9.242168426513671875e+01,4.558783340454101562e+01,4.413289062500000000e+03,5.766566085815429688e+01,5.020789623260498047e+00,8.600000000000000000e+01,3.320000000000000000e+02
1.741973519325256348e+00,1.749285507202148438e+01,3.000000000000000000e+00,1.714985817670822144e-01,4.116923511028289795e-01,-6.586056202650070190e-03,1.402140045166015625e+01,4.592723369598388672e+00,1.386447509765625000e+03,1.052295684814453125e+02,4.629340171813964844e-01,8.814980316162109375e+01,4.034759902954101562e+01,8.493884765625000000e+03,1.052295684814453125e+02,3.031261920928955078e+00,1.400000000000000000e+02,5.140000000000000000e+02
1.315572738647460938e+00,2.500000000000000000e+01,1.476482295989990234e+01,5.905929207801818848e-01,2.729714214801788330e-01,1.637439616024494171e-02,6.051775741577148438e+01,1.950680160522460938e+01,1.349947949218750000e+04,2.240260467529296875e+02,8.219265341758728027e-01,1.263212280273437500e+02,4.693967819213867188e+01,2.815886132812500000e+04,2.240260467529296875e+02,1.693265438079833984e+00,1.660000000000000000e+02,1.267000000000000000e+03
1.514575123786926270e+00,1.486606884002685547e+01,5.656854152679443359e+00,3.805212080478668213e-01,4.832305908203125000e-01,3.673120960593223572e-02,1.056470584869384766e+01,3.395979166030883789e+00,6.422970581054687500e+02,6.505000305175781250e+01,5.001640319824218750e-01,8.814117431640625000e+01,4.559178924560546875e+01,5.129367675781250000e+03,6.505000305175781250e+01,4.439266204833984375e+00,9.900000000000000000e+01,3.400000000000000000e+02
1.545320391654968262e+00,2.137755775451660156e+01,8.246211051940917969e+00,3.857415020465850830e-01,4.794732928276062012e-01,2.465607784688472748e-02,1.518089771270751953e+01,5.061131954193115234e+00,1.809672973632812500e+03,1.332894287109375000e+02,4.477096199989318848e-01,1.018798828125000000e+02,4.609217453002929688e+01,1.163302441406250000e+04,1.332894287109375000e+02,3.203352689743041992e+00,1.440000000000000000e+02,6.910000000000000000e+02
1.597049236297607422e+00,1.334166431427001953e+01,5.656854152679443359e+00,4.239991605281829834e-01,3.547482490539550781e-01,2.879116497933864594e-02,1.043504524230957031e+01,3.652045249938964844e+00,5.888882446289062500e+02,6.076435089111328125e+01,5.555253624916076660e-01,9.784290313720703125e+01,4.233566665649414062e+01,5.421066406250000000e+03,6.076435089111328125e+01,5.435540199279785156e+00,1.030000000000000000e+02,3.310000000000000000e+02
1.770092487335205078e+00,2.247220420837402344e+01,6.082762718200683594e+00,2.706793844699859619e-01,5.070977210998535156e-01,5.260679125785827637e-02,1.155722045898437500e+01,3.639838933944702148e+00,1.849286132812500000e+03,1.643147125244140625e+02,2.492645084857940674e-01,1.092166213989257812e+02,4.640986251831054688e+01,1.731365429687500000e+04,1.643147125244140625e+02,2.327602863311767578e+00,1.700000000000000000e+02,7.340000000000000000e+02
1.524653196334838867e+00,2.404162979125976562e+01,9.848857879638671875e+00,4.096584916114807129e-01,4.285808503627777100e-01,1.685003750026226044e-02,1.597210311889648438e+01,5.048771381378173828e+00,2.784837890625000000e+03,1.816094360351562500e+02,3.501111567020416260e-01,1.020203857421875000e+02,4.290224075317382812e+01,1.754215039062500000e+04,1.816094360351562500e+02,2.341151714324951172e+00,1.650000000000000000e+02,9.320000000000000000e+02
1.444418549537658691e+00,2.408318901062011719e+01,1.208304595947265625e+01,5.017212033271789551e-01,3.807931840419769287e-01,2.047292888164520264e-02,1.948950958251953125e+01,5.707376003265380859e+00,3.245935058593750000e+03,1.806383666992187500e+02,3.666955232620239258e-01,8.606193542480468750e+01,3.638219451904296875e+01,1.379566406250000000e+04,1.806383666992187500e+02,1.652944087982177734e+00,1.620000000000000000e+02,1.001000000000000000e+03
1.725359559059143066e+00,1.236931705474853516e+01,2.000000000000000000e+00,1.616904139518737793e-01,4.162521362304687500e-01,-3.426465392112731934e-02,8.492366790771484375e+00,2.975947380065917969e+00,4.256526794433593750e+02,5.166412353515625000e+01,4.730028510093688965e-01,1.182900772094726562e+02,5.423321151733398438e+01,5.872156250000000000e+03,5.166412353515625000e+01,6.788334369659423828e+00,9.900000000000000000e+01,2.620000000000000000e+02
1.852207660675048828e+00,2.692582321166992188e+01,6.403124332427978516e+00,2.378060668706893921e-01,6.490839719772338867e-01,3.387157246470451355e-02,1.453722763061523438e+01,5.363510608673095703e+00,3.016502929687500000e+03,2.245429534912109375e+02,3.086885511875152588e-01,8.415464019775390625e+01,4.265070724487304688e+01,1.692520703125000000e+04,2.245429534912109375e+02,1.858380079269409180e+00,1.940000000000000000e+02,8.730000000000000000e+02
1.571903467178344727e+00,3.052867507934570312e+01,1.004987525939941406e+01,3.291946351528167725e-01,4.835292994976043701e-01,2.119506709277629852e-02,6.726232147216796875e+01,1.763831710815429688e+01,1.825241796875000000e+04,2.841427612304687500e+02,1.033383965492248535e+00,1.332775421142578125e+02,4.497656250000000000e+01,3.568012109375000000e+04,2.841427612304687500e+02,2.116754531860351562e+00,2.070000000000000000e+02,1.380000000000000000e+03
2.122699499130249023e+00,1.878829383850097656e+01,1.000000000000000000e+00,5.322463065385818481e-02,4.181877076625823975e-01,-8.672033995389938354e-02,1.300000000000000000e+01,4.278810501098632812e+00,1.647174316406250000e+03,1.263965835571289062e+02,2.677762508392333984e-01,1.043846130371093750e+02,4.956810760498046875e+01,1.324099804687500000e+04,1.263965835571289062e+02,2.062848329544067383e+00,1.820000000000000000e+02,5.850000000000000000e+02
1.421897530555725098e+00,2.267156791687011719e+01,8.602325439453125000e+00,3.794322907924652100e-01,5.263920426368713379e-01,5.673973634839057922e-02,2.649175834655761719e+01,7.475769996643066406e+00,3.679175781250000000e+03,1.467239074707031250e+02,6.449455022811889648e-01,1.037362670898437500e+02,4.433003234863281250e+01,1.398836816406250000e+04,1.467239074707031250e+02,2.597438097000122070e+00,1.360000000000000000e+02,7.280000000000000000e+02
1.323566079139709473e+00,2.282542419433593750e+01,1.131370830535888672e+01,4.956625699996948242e-01,2.310947030782699585e-01,1.035132352262735367e-02,1.934127044677734375e+01,5.864529132843017578e+00,3.777967285156250000e+03,1.984294586181640625e+02,3.020858764648437500e-01,9.719488525390625000e+01,4.272443008422851562e+01,1.884763867187500000e+04,1.984294586181640625e+02,1.493426680564880371e+00,1.580000000000000000e+02,1.134000000000000000e+03
1.549316644668579102e+00,1.749285507202148438e+01,7.280109882354736328e+00,4.161761701107025146e-01,4.062312543392181396e-01,1.382778491824865341e-02,1.173165988922119141e+01,3.902015686035156250e+00,1.068886108398437500e+03,9.802896118164062500e+01,4.052779972553253174e-01,1.114555969238281250e+02,4.977388763427734375e+01,9.890905273437500000e+03,9.802896118164062500e+01,4.007164478302001953e+00,1.250000000000000000e+02,5.180000000000000000e+02
1.677707910537719727e+00,2.024845695495605469e+01,4.123105525970458984e+00,2.036256790161132812e-01,7.275069952011108398e-01,3.749069198966026306e-02,4.030921173095703125e+01,2.066772270202636719e+01,4.295339843750000000e+03,1.137938613891601562e+02,1.289054751396179199e+00,8.850218963623046875e+01,5.487276077270507812e+01,9.298811523437500000e+03,1.137938613891601562e+02,2.826964616775512695e+00,1.270000000000000000e+02,4.560000000000000000e+02
1.336589813232421875e+00,2.236067962646484375e+01,7.000000000000000000e+00,3.130495250225067139e-01,5.780655741691589355e-01,4.589374363422393799e-02,2.823077011108398438e+01,7.735008239746093750e+00,4.014202148437500000e+03,1.539396667480468750e+02,6.527771353721618652e-01,7.961538696289062500e+01,3.791481399536132812e+01,1.063386718750000000e+04,1.539396667480468750e+02,1.771343231201171875e+00,1.220000000000000000e+02,6.630000000000000000e+02
1.657775044441223145e+00,1.843908882141113281e+01,4.472136020660400391e+00,2.425356209278106689e-01,3.022381365299224854e-01,-3.962901979684829712e-02,1.273542594909667969e+01,4.563617229461669922e+00,1.503408081054687500e+03,1.229177856445312500e+02,3.367896676063537598e-01,8.565022277832031250e+01,4.010808944702148438e+01,9.982799804687500000e+03,1.229177856445312500e+02,2.316871404647827148e+00,1.520000000000000000e+02,6.690000000000000000e+02
1.397461414337158203e+00,2.280350875854492188e+01,7.280109882354736328e+00,3.192539513111114502e-01,5.543960928916931152e-01,3.393139690160751343e-02,2.701831054687500000e+01,7.969508171081542969e+00,3.800964843750000000e+03,1.490521087646484375e+02,6.369166374206542969e-01,1.155154953002929688e+02,4.836490631103515625e+01,1.584472656250000000e+04,1.490521087646484375e+02,2.737484931945800781e+00,1.320000000000000000e+02,7.100000000000000000e+02
2.032709360122680664e+00,2.109502220153808594e+01,6.403124332427978516e+00,3.035371899604797363e-01,5.368281602859497070e-01,9.975000284612178802e-03,1.514583301544189453e+01,4.890737056732177734e+00,1.722544921875000000e+03,1.231442337036132812e+02,4.010612964630126953e-01,1.093413467407226562e+02,4.801050567626953125e+01,1.206334570312500000e+04,1.231442337036132812e+02,2.913700342178344727e+00,1.800000000000000000e+02,6.240000000000000000e+02
1.251029133796691895e+00,1.581138801574707031e+01,8.062257766723632812e+00,5.099019408226013184e-01,2.619546055793762207e-01,1.382821146398782730e-02,2.671077537536621094e+01,7.946166992187500000e+00,2.284557617187500000e+03,9.176181793212890625e+01,8.689942955970764160e-01,1.025311889648437500e+02,4.138652038574218750e+01,8.541553710937500000e+03,9.176181793212890625e+01,3.420500755310058594e+00,1.020000000000000000e+02,5.290000000000000000e+02
1.453312993049621582e+00,1.204159450531005859e+01,6.324555397033691406e+00,5.252257585525512695e-01,2.649329602718353271e-01,1.989020965993404388e-02,1.113782024383544922e+01,4.358188629150390625e+00,5.314326782226562500e+02,5.409615325927734375e+01,6.746342182159423828e-01,7.304166412353515625e+01,3.471966171264648438e+01,3.384724365234375000e+03,5.409615325927734375e+01,4.651226520538330078e+00,9.100000000000000000e+01,3.120000000000000000e+02
2.014962911605834961e+00,2.193171310424804688e+01,1.000000000000000000e+00,4.559607431292533875e-02,8.987118005752563477e-01,8.059724420309066772e-02,1.085714244842529297e+01,3.640054941177368164e+00,1.559351440429687500e+03,1.474784545898437500e+02,2.832906544208526611e-01,9.115419769287109375e+01,4.219234848022460938e+01,1.295831933593750000e+04,1.474784545898437500e+02,2.368812799453735352e+00,1.500000000000000000e+02,4.410000000000000000e+02
1.381454586982727051e+00,1.746424865722656250e+01,7.810249805450439453e+00,4.472135901451110840e-01,2.419498562812805176e-01,4.681886930484324694e-04,1.406797599792480469e+01,4.484287738800048828e+00,1.542876098632812500e+03,1.126178283691406250e+02,4.197589159011840820e-01,8.262236022949218750e+01,4.083955383300781250e+01,8.927348632812500000e+03,1.126178283691406250e+02,2.672266721725463867e+00,1.260000000000000000e+02,6.620000000000000000e+02
1.337479710578918457e+00,1.972308349609375000e+01,1.063014602661132812e+01,5.389698147773742676e-01,2.006111592054367065e-01,1.321675907820463181e-02,2.661203956604003906e+01,7.282485008239746094e+00,3.998291015625000000e+03,1.542608642578125000e+02,5.258989334106445312e-01,1.054760284423828125e+02,4.125213241577148438e+01,1.566638574218750000e+04,1.542608642578125000e+02,2.087802648544311523e+00,1.420000000000000000e+02,8.970000000000000000e+02
1.287738204002380371e+00,2.334523582458496094e+01,1.649242210388183594e+01,7.064577341079711914e-01,1.868312358856201172e-01,7.999162189662456512e-03,4.214431381225585938e+01,1.200965881347656250e+01,8.205222656250000000e+03,2.078188171386718750e+02,6.524431109428405762e-01,1.005247039794921875e+02,3.875600814819335938e+01,1.910411132812500000e+04,2.078188171386718750e+02,1.581390380859375000e+00,1.630000000000000000e+02,1.275000000000000000e+03
2.535427331924438477e+00,1.236931705474853516e+01,1.414213538169860840e+00,1.143323928117752075e-01,5.971937775611877441e-01,-2.366776391863822937e-02,6.825242519378662109e+00,2.941468715667724609e+00,3.558834838867187500e+02,5.136893081665039062e+01,4.078634977340698242e-01,9.303398132324218750e+01,4.678037643432617188e+01,4.861364257812500000e+03,5.136893081665039062e+01,5.622474193572998047e+00,1.290000000000000000e+02,2.060000000000000000e+02
1.771000027656555176e+00,1.552417469024658203e+01,3.605551242828369141e+00,2.322539687156677246e-01,6.274874210357666016e-01,5.407715588808059692e-02,7.120521068572998047e+00,2.800875663757324219e+00,4.456775207519531250e+02,6.573290252685546875e+01,3.054557442665100098e-01,1.040488586425781250e+02,4.761488723754882812e+01,6.459058593750000000e+03,6.573290252685546875e+01,4.431019783020019531e+00,1.100000000000000000e+02,3.070000000000000000e+02
1.533554196357727051e+00,2.469817733764648438e+01,1.140175437927246094e+01,4.616435468196868896e-01,1.874058693647384644e-01,-1.619611121714115143e-02,1.898593521118164062e+01,6.247517108917236328e+00,4.411687011718750000e+03,2.377271423339843750e+02,2.074069529771804810e-01,8.886779022216796875e+01,3.704949569702148438e+01,2.052044335937500000e+04,2.377271423339843750e+02,9.113513231277465820e-01,2.050000000000000000e+02,1.422000000000000000e+03
1.721258401870727539e+00,1.562049961090087891e+01,8.062257766723632812e+00,5.161331892013549805e-01,3.260392248630523682e-01,1.006745826452970505e-02,1.112393188476562500e+01,3.554052591323852539e+00,9.388012695312500000e+02,8.456623840332031250e+01,3.889408409595489502e-01,9.012606811523437500e+01,3.942872619628906250e+01,7.599301269531250000e+03,8.456623840332031250e+01,3.209407329559326172e+00,1.320000000000000000e+02,4.680000000000000000e+02
1.460444331169128418e+00,2.118962097167968750e+01,9.055385589599609375e+00,4.273500442504882812e-01,3.132778704166412354e-01,1.497838087379932404e-02,1.863109016418457031e+01,5.938387393951416016e+00,3.047580078125000000e+03,1.645057983398437500e+02,3.549246490001678467e-01,8.059397125244140625e+01,3.786352920532226562e+01,1.314828027343750000e+04,1.645057983398437500e+02,1.496284246444702148e+00,1.520000000000000000e+02,8.620000000000000000e+02
1.342645525932312012e+00,2.570992088317871094e+01,1.264911079406738281e+01,4.919933974742889404e-01,4.028529524803161621e-01,2.699629031121730804e-02,4.267059707641601562e+01,1.106406974792480469e+01,7.934483886718750000e+03,2.027513580322265625e+02,7.422170042991638184e-01,9.540471649169921875e+01,3.440390777587890625e+01,1.711407421875000000e+04,2.027513580322265625e+02,1.691650748252868652e+00,1.580000000000000000e+02,1.102000000000000000e+03
1.340082406997680664e+00,1.280624866485595703e+01,6.082762718200683594e+00,4.749839603900909424e-01,2.649315297603607178e-01,1.609150692820549011e-02,1.679202270507812500e+01,5.944941997528076172e+00,9.407350463867187500e+02,6.020512771606445312e+01,7.418690323829650879e-01,8.588603973388671875e+01,4.330428695678710938e+01,4.659484375000000000e+03,6.020512771606445312e+01,3.874742984771728516e+00,8.900000000000000000e+01,3.510000000000000000e+02
1.262040019035339355e+00,2.193171310424804688e+01,1.456021976470947266e+01,6.638888716697692871e-01,2.218096256256103516e-01,8.200847543776035309e-03,6.067417907714843750e+01,1.494067001342773438e+01,1.014517578125000000e+04,1.758422546386718750e+02,1.169052481651306152e+00,1.295014038085937500e+02,4.429294586181640625e+01,2.121877734375000000e+04,1.758422546386718750e+02,2.600522994995117188e+00,1.460000000000000000e+02,1.065000000000000000e+03
1.466464996337890625e+00,2.340939903259277344e+01,1.118033981323242188e+01,4.776004552841186523e-01,3.227207064628601074e-01,1.269813347607851028e-02,2.118895339965820312e+01,6.529063224792480469e+00,3.459635742187500000e+03,1.769379882812500000e+02,3.741842210292816162e-01,9.932073974609375000e+01,4.270455169677734375e+01,1.568036328125000000e+04,1.769379882812500000e+02,1.757587313652038574e+00,1.670000000000000000e+02,1.032000000000000000e+03
1.411743640899658203e+00,1.802775573730468750e+01,1.004987525939941406e+01,5.574668049812316895e-01,2.985445559024810791e-01,5.474701523780822754e-03,1.516459655761718750e+01,4.761587142944335938e+00,1.559608642578125000e+03,1.090248413085937500e+02,4.656997025012969971e-01,1.054270172119140625e+02,4.498331451416015625e+01,1.060792382812500000e+04,1.090248413085937500e+02,3.420797586441040039e+00,1.270000000000000000e+02,6.440000000000000000e+02
1.751502156257629395e+00,2.570992088317871094e+01,3.162277698516845703e+00,1.229983493685722351e-01,1.095267534255981445e+00,1.596118658781051636e-01,1.285829925537109375e+01,5.028131961822509766e+00,1.740384643554687500e+03,1.569008026123046875e+02,4.235383570194244385e-01,9.162955474853515625e+01,3.881837844848632812e+01,1.223767578125000000e+04,1.569008026123046875e+02,3.048128843307495117e+00,1.380000000000000000e+02,4.940000000000000000e+02
1.413967847824096680e+00,2.088061332702636719e+01,9.219544410705566406e+00,4.415360987186431885e-01,3.805825710296630859e-01,4.141151905059814453e-02,6.531793975830078125e+01,1.754286575317382812e+01,9.046718750000000000e+03,1.490263824462890625e+02,1.582016348838806152e+00,1.202335128784179688e+02,4.756492614746093750e+01,1.605445507812500000e+04,1.490263824462890625e+02,3.023010492324829102e+00,1.380000000000000000e+02,7.580000000000000000e+02
2.274350404739379883e+00,2.195449829101562500e+01,2.236068010330200195e+00,1.018501073122024536e-01,6.418152451515197754e-01,6.135810539126396179e-02,1.177495765686035156e+01,3.516804456710815430e+00,1.607710693359375000e+03,1.444483947753906250e+02,3.239996135234832764e-01,1.065482254028320312e+02,4.269518280029296875e+01,1.425952148437500000e+04,1.444483947753906250e+02,3.024351596832275391e+00,1.960000000000000000e+02,5.910000000000000000e+02
1.410449028015136719e+00,2.570992088317871094e+01,1.063014602661132812e+01,4.134647548198699951e-01,3.859768509864807129e-01,2.799919992685317993e-02,2.535341072082519531e+01,8.394843101501464844e+00,5.638350585937500000e+03,2.242311706542968750e+02,4.025866687297821045e-01,9.833746337890625000e+01,4.755680084228515625e+01,2.178598828125000000e+04,2.242311706542968750e+02,1.556661605834960938e+00,1.680000000000000000e+02,1.129000000000000000e+03
1.806288003921508789e+00,1.431782150268554688e+01,5.000000000000000000e+00,3.492151498794555664e-01,3.731670081615447998e-01,-1.185525115579366684e-02,1.336314392089843750e+01,3.990252733230590820e+00,9.827208862304687500e+02,7.385636901855468750e+01,5.438597202301025391e-01,9.698645019531250000e+01,4.625005722045898438e+01,7.114048828125000000e+03,7.385636901855468750e+01,4.032978534698486328e+00,1.230000000000000000e+02,3.690000000000000000e+02
1.739526033401489258e+00,2.549509811401367188e+01,8.062257766723632812e+00,3.162277638912200928e-01,4.384942650794982910e-01,4.028024617582559586e-03,1.443258953094482422e+01,4.438256740570068359e+00,2.746517822265625000e+03,2.031464538574218750e+02,2.854304611682891846e-01,1.064131927490234375e+02,4.526832580566406250e+01,1.972651757812500000e+04,2.031464538574218750e+02,2.208193540573120117e+00,1.980000000000000000e+02,1.031000000000000000e+03
1.586702227592468262e+00,2.202271461486816406e+01,9.899495124816894531e+00,4.495128989219665527e-01,2.867494225502014160e-01,-2.177740447223186493e-02,1.556818199157714844e+01,4.994878292083740234e+00,2.496958740234375000e+03,1.662871856689453125e+02,2.832766771316528320e-01,1.070805816650390625e+02,4.245408248901367188e+01,1.702520703125000000e+04,1.662871856689453125e+02,1.941869139671325684e+00,1.750000000000000000e+02,9.680000000000000000e+02
1.246340155601501465e+00,1.204159450531005859e+01,6.000000000000000000e+00,4.982728660106658936e-01,3.522702157497406006e-01,1.526532880961894989e-02,2.277289390563964844e+01,9.073620796203613281e+00,9.203516235351562500e+02,4.815750885009765625e+01,1.444531798362731934e+00,1.156080551147460938e+02,6.257492828369140625e+01,4.352080566406250000e+03,4.815750885009765625e+01,7.847225189208984375e+00,7.300000000000000000e+01,2.730000000000000000e+02
1.399190187454223633e+00,1.910497283935546875e+01,8.485280990600585938e+00,4.441399276256561279e-01,3.945073187351226807e-01,5.076155811548233032e-02,7.336640167236328125e+01,2.020508193969726562e+01,7.985463867187500000e+03,1.234352035522460938e+02,2.287575960159301758e+00,1.307599945068359375e+02,4.862194061279296875e+01,1.356319042968750000e+04,1.234352035522460938e+02,4.312045097351074219e+00,1.240000000000000000e+02,6.250000000000000000e+02
2.840688943862915039e+00,1.788854408264160156e+01,2.236068010330200195e+00,1.250000000000000000e-01,7.334473133087158203e-01,6.542290002107620239e-02,9.898876190185546875e+00,3.157088756561279297e+00,1.036927001953125000e+03,1.055393295288085938e+02,1.646869033575057983e-01,9.262078857421875000e+01,4.233847045898437500e+01,9.672028320312500000e+03,1.055393295288085938e+02,1.542946457862854004e+00,1.900000000000000000e+02,3.560000000000000000e+02
2.030511617660522461e+00,1.824828720092773438e+01,4.123105525970458984e+00,2.259448021650314331e-01,3.954133391380310059e-01,-2.664719708263874054e-02,1.160770606994628906e+01,4.060966491699218750e+00,1.206122558593750000e+03,1.133555145263671875e+02,3.684752285480499268e-01,1.114098052978515625e+02,4.704040908813476562e+01,1.135971484375000000e+04,1.133555145263671875e+02,3.628111600875854492e+00,1.720000000000000000e+02,5.710000000000000000e+02
1.896145462989807129e+00,2.051828384399414062e+01,2.828427076339721680e+00,1.378491073846817017e-01,6.744872331619262695e-01,2.196373790502548218e-02,1.093975925445556641e+01,3.614800930023193359e+00,1.107805175781250000e+03,1.054799194335937500e+02,3.656930923461914062e-01,9.642369842529296875e+01,4.387414932250976562e+01,9.610807617187500000e+03,1.054799194335937500e+02,3.333625078201293945e+00,1.500000000000000000e+02,4.980000000000000000e+02
1.772121429443359375e+00,1.780449295043945312e+01,6.324555397033691406e+00,3.552224040031433105e-01,6.903086304664611816e-01,3.437392413616180420e-02,8.997304916381835938e+00,3.473839521408081055e+00,6.578652343750000000e+02,7.272776031494140625e+01,2.963799238204956055e-01,9.923180389404296875e+01,4.920816421508789062e+01,7.267062011718750000e+03,7.272776031494140625e+01,3.076719999313354492e+00,1.210000000000000000e+02,3.710000000000000000e+02
1.862257361412048340e+00,1.486606884002685547e+01,2.000000000000000000e+00,1.345345526933670044e-01,5.977702140808105469e-01,8.908835239708423615e-03,8.419795036315917969e+00,3.015578985214233398e+00,5.517030639648437500e+02,6.527986145019531250e+01,3.791615068912506104e-01,9.101706695556640625e+01,4.271965408325195312e+01,5.971495117187500000e+03,6.527986145019531250e+01,4.093581199645996094e+00,1.130000000000000000e+02,2.930000000000000000e+02
2.039295196533203125e+00,1.843908882141113281e+01,2.236068010330200195e+00,1.212678104639053345e-01,5.123859643936157227e-01,-1.147820707410573959e-02,9.899193763732910156e+00,3.406161785125732422e+00,1.045846801757812500e+03,1.039939498901367188e+02,2.751895189285278320e-01,8.364516448974609375e+01,4.827299499511718750e+01,8.931193359375000000e+03,1.039939498901367188e+02,2.180351257324218750e+00,1.610000000000000000e+02,4.960000000000000000e+02
2.016115427017211914e+00,1.920937347412109375e+01,2.236068010330200195e+00,1.164050474762916565e-01,5.180855393409729004e-01,-6.431433721445500851e-04,1.346153831481933594e+01,4.715687751770019531e+00,1.506377075195312500e+03,1.245478439331054688e+02,4.256857633590698242e-01,8.935647583007812500e+01,4.453443908691406250e+01,9.521356445312500000e+03,1.245478439331054688e+02,2.971364259719848633e+00,1.650000000000000000e+02,5.330000000000000000e+02
1.353867650032043457e+00,2.061552810668945312e+01,9.219544410705566406e+00,4.472135901451110840e-01,3.247603774070739746e-01,2.295429445803165436e-02,4.047073364257812500e+01,1.157034587860107422e+01,5.446366210937500000e+03,1.438306427001953125e+02,9.288580417633056641e-01,9.645080566406250000e+01,4.214617538452148438e+01,1.250880175781250000e+04,1.438306427001953125e+02,2.290392637252807617e+00,1.360000000000000000e+02,8.030000000000000000e+02
